,user,video,northamerica,sports,news,autos,kids,movies,lifestyle,middleeast,foodanddrink,music,travel,health,finance,entertainment,weather,tv
22773,U18683,0,0,0,1,0,0,0,1,0,2,0,1,0,1,0,1,0
22774,U46799,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2
22775,U73879,1,0,1,7,1,0,3,7,0,0,0,1,0,1,3,0,2
22776,U57442,2,0,21,4,0,0,0,2,0,4,0,1,5,0,2,0,2
22777,U2855,0,0,0,0,0,0,0,3,0,0,3,0,2,0,2,0,2
22778,U3351,0,0,0,5,0,0,4,3,0,0,1,0,0,1,1,0,1
22779,U52658,1,0,12,5,1,0,0,1,0,2,0,1,1,5,0,0,1
22780,U84591,0,0,4,3,0,0,0,1,0,0,1,0,0,3,1,0,3
22781,U27995,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0
22782,U93073,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0
22783,U82208,5,0,1,25,0,0,0,3,0,2,1,0,3,2,0,0,2
22784,U27086,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
22785,U18815,0,0,2,6,3,0,0,1,0,0,0,0,0,1,0,1,0
22786,U77571,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0
22787,U86110,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,3
22788,U1202,0,0,16,7,1,0,3,5,0,2,0,3,7,7,0,0,0
22789,U83042,0,0,2,1,2,0,1,2,0,0,0,0,2,0,0,0,0
22790,U62410,0,0,1,1,1,0,0,1,0,2,1,0,1,1,3,0,2
22791,U12432,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1
22792,U77786,1,0,1,7,0,0,1,0,0,1,0,0,0,0,0,0,0
22793,U38173,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0
22794,U9012,2,0,2,3,0,0,0,0,0,0,1,0,0,0,0,1,2
22795,U90336,0,0,0,3,0,0,0,1,0,0,0,0,1,1,0,0,0
22796,U28486,0,0,0,3,0,0,0,7,0,2,0,4,0,0,0,0,0
22797,U46235,0,0,13,4,2,0,2,1,0,1,0,1,2,2,0,1,0
22798,U26189,0,0,6,0,1,0,1,1,0,0,1,1,0,0,2,0,1
22799,U9824,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
22800,U56403,0,0,3,4,0,0,1,2,0,0,0,4,3,3,0,0,0
22801,U28246,1,0,2,1,0,0,0,0,0,0,0,0,1,2,0,0,2
22802,U80611,0,0,11,1,0,0,0,1,0,0,0,0,0,0,1,0,1
22803,U84921,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2
22804,U86891,0,0,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0
22805,U92503,1,0,3,3,1,0,1,1,0,1,1,0,7,7,0,0,0
22806,U88980,0,0,10,8,6,0,9,5,0,2,1,0,2,1,2,0,3
22807,U5439,2,0,2,7,1,0,2,4,0,5,9,0,6,7,7,1,12
22808,U76820,0,0,1,8,1,0,0,5,0,2,1,2,2,2,0,2,3
22809,U23336,0,0,3,2,1,0,1,1,0,0,0,0,1,1,0,0,1
22810,U32727,0,0,0,4,0,0,0,2,0,0,0,0,1,1,0,0,1
22811,U53335,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1
22812,U89144,0,0,0,2,0,0,0,1,0,0,1,0,1,1,0,0,0
22813,U10683,0,0,4,3,0,0,2,0,0,0,2,0,2,0,1,0,0
22814,U39946,1,0,4,0,0,0,2,0,0,0,0,0,0,1,0,0,3
22815,U67724,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
22816,U39664,0,0,1,2,0,0,0,1,0,0,0,1,4,0,1,0,0
22817,U80822,0,0,2,6,0,0,1,0,0,0,1,2,1,0,1,0,1
22818,U59493,1,0,1,3,0,0,0,0,0,0,0,0,0,1,2,0,3
22819,U54491,0,0,3,4,2,0,0,0,0,0,1,0,0,6,0,0,1
22820,U84135,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1
22821,U80043,0,0,0,4,3,0,0,0,0,0,1,3,0,0,0,0,1
22822,U21497,0,0,3,6,0,0,0,0,0,1,1,1,0,1,1,0,2
22823,U48490,0,0,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0
22824,U38638,1,0,1,9,0,0,0,0,0,0,0,0,0,4,0,0,0
22825,U8841,0,0,0,6,0,0,0,2,0,0,1,0,1,1,0,0,1
22826,U23984,0,0,13,12,0,0,3,3,0,1,0,0,0,3,0,0,2
22827,U52770,3,0,3,6,1,0,1,0,0,0,0,0,2,0,0,0,0
22828,U59241,0,0,0,20,1,0,1,4,0,1,0,2,4,1,0,1,2
22829,U80283,0,0,8,7,0,0,3,4,0,0,0,1,1,0,0,1,1
22830,U72104,0,0,0,34,0,0,4,31,0,9,5,5,39,4,6,1,12
22831,U84816,3,0,14,26,0,0,1,6,0,1,4,1,1,1,3,1,3
22832,U45971,1,0,15,4,2,0,2,3,0,0,0,0,0,4,1,0,3
22833,U16901,0,0,1,1,2,0,0,0,0,0,1,0,0,0,1,1,1
22834,U61215,0,0,4,14,0,0,1,1,0,4,0,4,1,7,0,0,0
22835,U72528,0,0,4,0,0,0,1,0,0,1,0,0,4,1,0,0,0
22836,U47827,0,0,3,4,0,0,1,0,0,0,0,0,0,2,0,0,2
22837,U66237,0,0,4,3,0,0,1,1,0,2,0,0,1,0,1,0,2
22838,U9219,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0
22839,U69880,0,0,1,1,0,0,1,0,0,1,2,0,0,0,0,0,2
22840,U60520,0,0,4,14,1,0,1,7,0,4,2,2,8,5,4,2,6
22841,U57902,0,0,9,8,1,0,0,2,0,2,0,0,1,0,1,0,1
22842,U36638,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0
22843,U65353,0,0,2,4,1,0,0,1,0,0,0,0,2,1,0,0,0
22844,U46009,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0
22845,U58318,0,0,1,13,0,0,3,2,0,1,1,0,0,3,0,0,1
22846,U54709,0,0,1,8,2,0,0,3,0,3,0,0,4,3,0,0,0
22847,U63914,0,0,1,2,0,0,0,2,0,0,0,0,1,0,1,0,0
22848,U21938,1,0,10,9,0,0,2,5,0,0,0,2,0,3,0,0,3
22849,U21514,0,0,0,5,0,0,0,2,0,3,0,1,1,3,1,0,1
22850,U19514,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
22851,U81102,0,0,4,14,2,0,0,2,0,1,0,2,0,1,0,0,2
22852,U39499,0,0,0,3,5,0,0,0,0,1,0,0,2,0,1,0,0
22853,U33766,0,0,1,1,6,0,1,2,0,0,1,0,0,1,1,1,2
22854,U59189,0,0,5,7,0,0,1,2,0,0,2,0,2,7,0,1,2
22855,U14692,0,0,12,14,0,0,1,3,0,2,0,4,1,2,0,0,0
22856,U47076,0,0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,3
22857,U77842,0,0,0,1,0,0,0,1,0,0,0,3,0,6,0,0,0
22858,U73598,0,0,2,2,2,0,0,2,0,2,0,0,0,0,1,0,2
22859,U25087,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
22860,U72739,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22861,U28119,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1
22862,U92206,0,0,1,4,1,0,2,6,0,0,2,0,0,1,0,0,0
22863,U28358,0,0,1,2,0,0,0,1,0,0,0,1,1,1,0,0,0
22864,U54265,0,0,1,6,3,0,2,6,0,1,1,3,12,1,0,0,8
22865,U84517,1,0,8,8,1,0,2,10,0,8,10,0,17,5,3,0,4
22866,U67009,0,0,1,8,4,0,0,1,0,1,0,1,4,1,0,0,1
22867,U31349,1,0,3,4,0,0,2,1,0,0,0,0,0,0,4,0,5
22868,U73819,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0
22869,U88337,0,0,5,8,0,0,1,2,0,1,2,0,1,3,1,0,4
22870,U50098,0,0,1,6,0,0,0,6,0,9,2,0,0,1,0,0,1
22871,U950,1,0,15,18,6,0,1,3,0,0,2,5,0,3,1,2,5
22872,U70688,0,0,0,1,1,0,2,2,0,8,1,0,2,2,3,0,9
22873,U90608,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1
22874,U67111,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,2
22875,U79111,0,0,6,3,3,0,1,2,0,0,1,2,2,3,0,1,0
22876,U52313,1,0,1,5,0,0,2,2,0,0,2,1,1,1,0,0,2
22877,U59815,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0
22878,U70854,0,0,0,19,0,0,2,2,0,0,0,0,0,1,0,0,2
22879,U55103,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,0,1
22880,U55746,0,0,0,7,0,0,0,1,0,2,0,0,2,0,1,0,0
22881,U63653,0,0,0,1,0,0,0,2,0,0,1,0,2,0,0,0,0
22882,U59939,0,0,1,3,2,0,0,1,0,2,0,0,0,1,1,0,0
22883,U21928,0,0,11,9,2,0,0,2,0,0,0,0,0,0,1,0,1
22884,U71428,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22885,U50574,0,0,0,9,0,0,0,2,0,0,0,0,0,6,0,0,0
22886,U62463,1,0,3,6,0,0,0,1,0,5,0,3,4,1,0,0,1
22887,U61209,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
22888,U14725,0,0,0,1,3,0,0,0,0,1,0,1,0,0,0,1,0
22889,U56381,0,0,3,2,0,0,1,2,0,0,3,2,0,0,1,0,2
22890,U86357,1,0,3,3,0,0,0,3,0,0,1,0,0,0,2,1,2
22891,U2812,0,0,5,10,1,0,1,2,0,1,1,1,0,3,0,0,1
22892,U4606,0,0,2,2,1,0,1,1,0,0,0,1,1,0,0,0,0
22893,U90358,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,1
22894,U47495,0,0,25,8,1,0,0,0,0,0,0,0,2,5,0,0,0
22895,U54198,0,0,3,14,0,0,0,5,0,1,0,1,1,2,0,0,0
22896,U63077,1,0,10,5,0,0,0,2,0,0,0,0,1,1,1,0,0
22897,U5196,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0
22898,U77555,1,0,9,17,6,0,3,3,0,5,1,6,0,9,2,1,6
22899,U28850,0,0,3,10,0,0,0,1,0,0,1,2,1,3,0,0,2
22900,U38118,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
22901,U8145,0,0,0,7,0,0,1,3,0,3,2,1,1,1,1,0,1
22902,U88094,0,0,0,3,0,0,1,4,0,2,0,0,3,0,6,0,1
22903,U8917,0,0,20,4,17,0,3,1,0,0,0,2,0,3,2,0,1
22904,U70402,0,0,2,31,0,0,5,16,0,0,4,1,4,0,19,0,6
22905,U76651,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,4
22906,U38668,1,0,4,10,2,0,3,11,0,23,5,2,0,3,2,0,5
22907,U72241,0,0,0,4,0,0,2,3,0,2,0,0,0,0,0,0,2
22908,U89782,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0
22909,U61780,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
22910,U93475,0,0,6,4,0,0,0,0,0,0,0,1,0,0,0,0,1
22911,U22116,7,0,1,2,0,0,1,3,0,0,0,0,0,1,1,0,0
22912,U16205,1,0,0,3,0,0,0,0,0,2,0,0,2,2,1,0,0
22913,U38253,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0
22914,U64542,0,0,0,4,0,0,1,8,0,5,5,2,1,0,5,0,4
22915,U31091,0,0,0,1,0,0,0,2,0,1,1,1,0,0,1,0,0
22916,U85007,0,0,0,8,1,0,0,1,0,0,0,0,2,1,1,0,2
22917,U92207,0,0,0,2,0,0,1,2,0,0,0,0,3,0,2,0,2
22918,U46870,0,0,1,7,1,0,1,4,0,2,2,0,1,1,0,0,7
22919,U9250,0,0,1,2,0,0,2,4,0,1,2,2,1,0,1,0,4
22920,U2323,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
22921,U55985,0,0,1,10,1,0,2,3,0,0,2,2,2,4,0,0,12
22922,U1743,1,0,0,5,0,0,2,1,0,0,1,0,0,1,0,0,1
22923,U28223,0,0,1,4,0,0,1,4,0,2,0,1,5,0,0,0,2
22924,U49112,0,0,0,14,0,0,2,9,0,2,0,3,4,2,6,0,1
22925,U22110,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0
22926,U36408,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1
22927,U68438,0,0,1,4,1,0,2,7,0,21,0,0,3,1,0,0,0
22928,U13321,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22929,U65730,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,4
22930,U4900,0,0,2,5,0,0,0,1,0,0,2,0,1,2,0,0,0
22931,U27247,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
22932,U66894,0,0,0,0,1,0,3,14,0,1,3,2,4,0,4,0,6
22933,U28147,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0
22934,U13001,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0
22935,U36597,0,0,0,13,0,0,0,7,0,8,1,0,3,6,2,0,1
22936,U24427,0,0,1,4,0,0,1,1,0,1,1,0,0,0,2,1,3
22937,U36623,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0
22938,U21877,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2
22939,U1785,0,0,1,5,0,0,0,3,0,0,1,0,1,0,0,0,1
22940,U80815,0,0,0,7,0,0,1,1,0,1,3,2,2,3,1,0,5
22941,U54084,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,4
22942,U4141,2,0,1,3,3,0,0,3,0,0,0,4,2,0,0,0,4
22943,U25352,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1
22944,U46784,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0
22945,U91127,4,0,2,23,2,0,5,12,0,8,3,6,6,6,5,2,11
22946,U30857,0,0,4,5,0,0,1,0,0,1,0,0,1,1,1,0,5
22947,U57174,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1
22948,U55639,0,0,0,2,0,0,0,1,0,1,0,0,2,0,0,0,0
22949,U17191,1,0,22,18,0,0,0,5,0,1,0,5,1,2,0,1,0
22950,U62583,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
22951,U17782,0,0,0,4,0,0,1,10,0,1,3,0,0,0,3,0,1
22952,U69701,0,0,9,4,0,0,0,0,0,13,0,5,0,2,1,0,4
22953,U56629,0,0,15,11,0,0,0,1,0,0,0,1,1,0,0,1,1
22954,U10157,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,1
22955,U1394,0,0,0,9,0,0,0,1,0,0,0,0,0,2,1,1,1
22956,U88596,0,0,2,7,0,0,1,0,0,1,1,0,0,0,0,0,3
22957,U68362,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
22958,U82956,0,0,1,3,0,0,0,1,0,1,0,1,0,7,0,0,0
22959,U19417,0,0,5,9,0,0,0,1,0,1,0,2,0,4,1,0,0
22960,U31576,3,0,23,78,0,0,1,13,0,0,2,2,1,11,0,0,6
22961,U70075,0,0,3,2,3,0,0,1,0,0,2,0,0,0,0,1,0
22962,U28581,0,0,1,1,0,0,0,1,0,0,2,0,0,0,2,0,0
22963,U69376,0,0,3,4,0,0,0,0,0,0,1,0,0,1,1,0,1
22964,U48342,0,0,10,15,2,0,2,0,0,0,1,0,0,3,1,0,6
22965,U11068,0,0,0,0,2,0,1,2,0,2,2,1,0,0,1,0,1
22966,U4877,1,0,1,11,2,0,2,4,0,3,0,4,0,2,0,0,0
22967,U838,0,0,2,4,0,0,0,0,0,0,1,1,3,2,0,0,2
22968,U50357,0,0,0,1,1,0,0,1,0,0,0,1,0,4,3,0,0
22969,U9510,1,0,31,4,2,0,1,3,0,1,0,0,0,2,2,0,7
22970,U10061,0,0,13,4,0,0,0,2,0,0,0,0,1,0,2,1,2
22971,U331,0,0,9,9,0,0,0,0,0,0,0,0,1,3,0,0,2
22972,U25595,0,0,0,13,0,0,4,12,0,14,1,2,2,2,5,0,3
22973,U60704,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0
22974,U30667,0,0,1,4,0,0,0,3,0,1,2,0,0,1,0,1,5
22975,U66943,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0
22976,U22958,0,0,1,4,2,0,0,4,0,0,0,1,1,1,0,0,0
22977,U38289,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
22978,U35381,0,0,0,1,0,0,0,6,0,1,0,0,0,0,1,0,0
22979,U52026,0,0,1,39,0,0,3,7,0,6,3,3,3,5,2,2,6
22980,U12904,0,0,11,6,0,0,0,0,0,0,0,3,0,1,1,0,1
22981,U60861,0,0,0,0,0,0,2,2,0,7,0,0,0,1,0,0,0
22982,U45931,0,0,5,13,2,0,0,0,0,0,0,0,0,1,0,0,0
22983,U41325,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2
22984,U25517,0,0,1,3,0,0,0,3,0,1,1,0,15,2,2,0,1
22985,U3199,1,0,15,11,2,0,1,3,0,1,0,3,1,1,0,0,5
22986,U14598,0,0,1,6,0,0,0,1,0,1,0,0,3,0,0,0,1
22987,U81231,0,0,11,3,0,0,0,1,0,0,0,0,1,1,0,0,1
22988,U92854,0,0,0,2,0,0,1,2,0,0,0,0,1,0,0,0,0
22989,U55815,0,0,5,4,0,0,0,4,0,0,0,0,0,3,0,0,1
22990,U83679,0,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0,2
22991,U23484,0,0,2,5,0,0,1,0,0,0,0,1,0,2,1,0,0
22992,U49532,1,0,10,12,0,0,0,1,0,0,2,0,1,1,1,1,1
22993,U78826,0,0,0,0,1,0,0,0,0,1,0,0,5,0,0,0,0
22994,U31577,1,0,2,5,0,0,2,5,0,1,6,1,2,1,5,1,1
22995,U89353,0,0,1,11,7,0,1,4,0,2,0,0,3,9,0,0,1
22996,U37370,0,0,0,2,0,0,1,2,0,0,1,0,1,1,1,0,0
22997,U50586,0,0,0,9,0,0,0,4,0,0,0,0,0,6,0,0,1
22998,U26704,0,0,1,8,0,0,0,1,0,0,0,0,0,1,0,3,1
22999,U2379,1,0,0,1,1,0,0,9,0,0,1,0,0,5,1,1,3
23000,U38643,1,0,3,13,1,0,0,3,0,1,2,0,0,2,0,0,1
23001,U72383,9,0,4,26,0,0,0,1,0,3,0,2,1,2,1,10,2
23002,U12749,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,4
23003,U28753,1,0,0,2,1,0,1,1,0,0,1,0,1,1,0,0,1
23004,U45161,1,0,0,9,0,0,0,0,0,0,0,0,1,1,0,1,1
23005,U75394,0,0,3,5,0,0,0,0,0,0,0,1,0,0,0,0,1
23006,U36562,0,0,19,1,0,0,0,2,0,0,0,0,0,0,0,0,2
23007,U48241,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,1
23008,U32166,1,0,2,7,0,0,0,2,0,1,0,0,0,2,0,0,0
23009,U59577,1,0,3,11,1,0,0,0,0,2,2,0,1,2,1,0,1
23010,U17434,0,0,8,6,0,0,1,6,0,5,8,4,1,7,1,1,4
23011,U54068,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0,0,1
23012,U39740,0,0,0,3,0,0,0,3,0,1,1,2,0,1,4,0,4
23013,U73885,0,0,9,4,0,0,0,0,0,1,0,1,0,8,0,0,0
23014,U32580,0,0,7,10,1,0,2,17,0,1,2,4,8,3,0,0,5
23015,U54167,0,0,7,3,1,0,2,3,0,0,0,2,1,0,0,0,0
23016,U36037,0,0,0,4,1,0,0,0,0,0,0,0,1,5,0,0,1
23017,U71201,0,0,1,3,1,0,2,0,0,0,0,0,0,2,0,1,0
23018,U86269,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1
23019,U71454,2,0,32,35,5,0,1,15,0,7,4,23,14,16,7,0,7
23020,U23071,0,0,0,4,0,0,0,4,0,0,0,1,0,2,0,0,2
23021,U35317,0,0,1,0,0,0,2,2,0,0,5,0,0,1,3,0,3
23022,U11731,1,0,0,18,1,0,0,2,0,3,0,0,0,7,0,0,2
23023,U13418,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,2
23024,U46119,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
23025,U89894,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0
23026,U73078,0,0,20,21,0,0,1,4,0,4,1,1,0,4,0,1,3
23027,U697,0,0,0,2,0,0,0,2,0,0,0,1,2,0,0,3,0
23028,U41092,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
23029,U22742,0,0,3,9,1,0,0,0,0,1,1,1,0,0,0,0,0
23030,U10783,0,0,1,3,0,0,1,2,0,1,1,0,1,0,0,0,1
23031,U38215,1,0,0,9,1,0,1,1,0,0,0,0,2,1,0,0,4
23032,U6163,0,0,1,4,0,0,3,0,0,0,0,0,0,1,0,0,6
23033,U58162,5,0,4,4,2,0,1,3,0,0,1,0,0,2,1,0,3
23034,U30010,1,0,6,2,1,0,0,1,0,0,4,3,1,2,0,0,1
23035,U57298,0,0,2,3,0,0,1,5,0,0,1,0,0,0,3,0,1
23036,U19675,0,0,3,0,2,0,0,2,0,0,0,1,1,1,0,0,0
23037,U46551,2,0,0,19,0,0,0,0,0,0,0,1,2,1,0,0,0
23038,U48221,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0
23039,U61437,0,0,4,12,1,0,2,3,0,1,1,2,0,2,0,0,2
23040,U503,0,0,0,6,0,0,2,3,0,1,1,0,0,0,1,0,2
23041,U62026,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
23042,U53932,0,0,0,2,0,0,0,6,0,0,4,0,3,2,0,0,1
23043,U84479,0,0,2,6,0,0,0,0,0,0,2,0,0,1,0,0,2
23044,U85104,0,0,2,5,0,0,1,2,0,0,1,0,1,0,1,0,0
23045,U91224,1,0,0,6,1,0,0,0,0,0,0,0,2,2,0,0,1
23046,U64378,0,0,3,16,0,0,1,1,0,2,0,0,1,2,1,0,3
23047,U75318,0,0,0,31,0,0,2,2,0,1,0,1,0,7,0,10,4
23048,U70032,0,0,1,0,0,0,1,0,0,2,0,0,5,0,0,0,9
23049,U78369,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0
23050,U4178,1,0,10,4,0,0,0,4,0,0,5,0,6,0,0,0,5
23051,U13421,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
23052,U20664,0,0,0,6,0,0,1,5,0,0,0,0,1,0,0,0,2
23053,U46287,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
23054,U45040,0,0,2,38,0,0,1,5,0,4,1,2,6,8,0,0,3
23055,U81082,1,0,0,2,0,0,0,2,0,0,0,1,0,0,3,0,0
23056,U27842,0,0,8,0,0,0,1,1,0,0,0,1,0,0,0,0,2
23057,U40336,0,0,1,8,0,0,0,2,0,0,0,0,0,2,0,0,2
23058,U60905,0,0,1,3,2,0,1,1,0,0,0,1,5,0,0,1,0
23059,U78086,0,0,2,4,0,0,0,2,0,0,0,0,1,0,1,0,2
23060,U88281,4,0,5,54,2,0,1,0,0,0,0,2,1,6,1,2,5
23061,U59387,0,0,24,22,4,0,4,4,0,0,1,0,4,4,0,2,3
23062,U4137,0,0,1,1,0,0,0,2,0,2,0,1,1,0,1,0,1
23063,U73574,1,0,17,13,3,0,3,31,0,11,0,6,22,11,1,0,3
23064,U55700,0,0,0,5,0,0,1,5,0,1,2,0,3,1,1,1,2
23065,U35002,0,0,12,4,1,0,0,1,0,1,0,0,0,4,0,1,1
23066,U55333,0,0,1,3,0,0,1,1,0,5,1,3,0,0,1,1,2
23067,U10888,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0
23068,U43137,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0
23069,U55730,0,0,0,0,0,0,0,0,0,1,0,0,4,1,2,0,0
23070,U16929,0,0,1,5,0,0,0,1,0,0,1,0,0,1,0,0,0
23071,U4972,8,0,2,40,6,0,2,13,0,16,1,8,2,3,2,0,8
23072,U37595,1,0,3,4,0,0,0,0,0,0,1,0,1,1,0,0,0
23073,U13435,0,0,0,5,0,0,0,2,0,1,0,0,1,0,1,1,2
23074,U12208,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1
23075,U20861,2,0,1,10,0,0,3,14,0,0,4,3,6,3,8,0,6
23076,U37620,0,0,2,5,0,0,0,2,0,0,1,0,0,0,1,0,2
23077,U68113,0,0,8,4,2,0,1,2,0,1,0,2,0,3,0,0,2
23078,U36157,1,0,0,6,0,0,1,0,0,1,1,0,2,0,1,0,1
23079,U57060,1,0,4,3,1,0,1,2,0,4,0,5,2,3,0,0,3
23080,U62792,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0
23081,U14263,0,0,0,5,0,0,2,2,0,1,0,0,2,1,2,0,0
23082,U68128,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,1,0
23083,U66513,0,0,0,8,0,0,1,0,0,1,0,0,0,0,0,1,0
23084,U68622,0,0,5,5,4,0,0,0,0,1,0,0,0,0,1,0,3
23085,U61487,0,0,7,6,0,0,0,0,0,0,1,1,0,1,1,0,0
23086,U87355,1,0,4,4,0,0,3,1,0,0,1,0,0,0,1,0,2
23087,U26978,0,0,46,88,0,0,1,2,0,0,1,0,0,9,0,1,1
23088,U37206,0,0,5,15,0,0,1,3,0,0,1,3,0,1,0,4,2
23089,U63249,0,0,13,8,0,0,1,3,0,0,1,0,0,4,0,0,1
23090,U73837,0,0,0,4,0,0,0,1,0,1,0,1,0,0,0,0,2
23091,U3377,1,0,2,10,1,0,1,3,0,14,2,0,30,4,1,0,3
23092,U15710,0,0,0,1,0,0,0,1,0,5,1,0,1,2,0,0,2
23093,U68397,0,0,10,6,0,0,0,2,0,0,0,0,1,2,0,0,0
23094,U77131,0,0,1,13,2,0,1,2,0,1,2,0,0,1,0,1,3
23095,U629,0,0,12,4,0,0,0,0,0,0,0,0,1,0,1,0,0
23096,U79840,2,0,1,15,0,0,6,7,0,22,1,3,9,4,2,1,3
23097,U83814,0,0,1,1,0,0,1,2,0,0,0,0,1,1,0,0,1
23098,U61467,1,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,1
23099,U91879,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23100,U78880,0,0,9,2,1,0,0,0,0,3,0,0,0,1,0,0,1
23101,U1890,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2
23102,U58261,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0
23103,U61130,0,0,1,6,0,0,0,1,0,2,0,0,1,0,0,1,1
23104,U11904,0,0,1,4,0,0,2,4,0,0,0,0,0,1,2,0,1
23105,U28334,1,0,0,21,1,0,0,0,0,0,0,1,0,1,0,0,0
23106,U80115,0,0,12,15,3,0,0,7,0,2,0,4,1,9,0,2,1
23107,U65491,0,0,0,2,1,0,0,4,0,2,1,0,0,0,0,0,3
23108,U7866,0,0,7,1,0,0,0,0,0,0,0,0,0,3,0,0,0
23109,U16820,1,0,3,3,1,0,1,1,0,0,1,0,1,1,0,0,2
23110,U43739,0,0,11,3,5,0,0,0,0,2,0,0,0,0,0,0,1
23111,U68606,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1
23112,U55999,0,0,3,0,0,0,0,1,0,0,0,0,1,2,0,0,2
